100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102314486331710415915
100962871525684315897 :percentage:0.333333333333333 ,percentage_circle:0.0882352941176471 intersect_id:111422286077941361166
=================
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:101828183984777718546
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:114229157887417365950
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:100472608497932134515
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:115204805503581947511
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:105237212888595777019
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:105318217552727882571
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:109596219054914376350
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:106289562822644692555
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:106719979779567208605
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:113455290791279442483
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:117783113906561198831
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:107459220492917008623
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:116369071500456395369
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:115105647022907007398
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:108705174211639807508
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:109187026428012507334
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:109330684746468207713
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:113367609333589754250
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:112957708071337353347
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:102373191596205712937
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:116799045993451756042
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:117757565120070816446
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:107543460658107759808
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:117513232055994920961
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:113158814439512755352
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:103486150650858067282
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:111518627657059019573
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:105571367382401829756
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:104618664838382110366
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:110492963926129353210
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:114536133164105123829
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:114786794106113206036
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:101145980349117737014
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:112869004210157355587
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102314486331710415915
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:112276589013569458330
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:116160296886796853429
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:103787287068410181622
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:107379489464447013340
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:100397511207083609950
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:108223812814027910697
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:111126328522230364906
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:108076675731922659261
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:105901259206530390933
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107519026002586025827
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:112578834976260942041
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102900934965720459323
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:100974258168375166691
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:118418436905562612953
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:109507678796369918618
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:113071523885727746630
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:113097276181543898574
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:111538009015644508967
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:115478779964227301239
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:111924364306669542201
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:108897363724526154071
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:109895887909967698705
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:103861741370066605527
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:117034807403884912887
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:104441481535332403246
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:106869490400611014916
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:108741250435676131889
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:105890906575573863227
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:109147099159025717832
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:104600296217176278045
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:115793765515193253189
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:104147032621576433590
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:107540638333054762391
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107704361088516551366
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:116514855719838691228
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:108334318341392054568
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:101927752951125284877
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:102600774742322762226
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:108159551615224338529
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:103233967921245494760
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:102366211018261594737
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107222163924838615114
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:115989323496360706014
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:107965826228461029730
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:109599220524260072765
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:113612142759476883204
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:114202150062599138446
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:112072934052683456906
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:108380180393712839855
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:111805096810507999673
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:102476152658204495450
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:104542524024401372520
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:108794547410659924647
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107396071545853144281
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:104484219049883711215
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:118207880179234484610
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:110286587261352351537
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:100852036474143402737
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:112226108704688540728
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:110378953230340021029
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:104808196767244382094
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:115565811010545226083
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:102697250952572084443
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:100834378485895409468
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:107140884077582692033
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:110328255737860258925
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:103618543375127073102
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:107602882044753150398
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:104287485784305992668
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:102923147893327767382
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:110157457788277930820
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:116381448202717889304
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:113897594280127224121
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:111935860955005881764
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:103493459351957813291
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102723327552511533009
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:110962757807658491540
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:102533732658641069172
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:110012123643219804319
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:116131244044857846351
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:103298930481646016759
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:115176155345443475500
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:108244336002148538964
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:109449925000760117344
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:114803894551548417361
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107585222434679667089
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:112707199408484711520
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:107968787521028284191
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:106752261083710991939
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:101347453976804822388
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:102588316189205436643
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:112326867483489579883
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:101111725148957537937
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107420422968461975442
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:103863431939193472992
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:105111395535801370400
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:113102862520765968586
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:115843642983912275977
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:105912966310368032981
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:115242081056296652095
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:105112145204464229145
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:103100496883422151101
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:117935797319364093334
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:101947839855763461612
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:110599345010798430538
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:117198316664830078863
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:106792630639449031994
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:104895617958403173354
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:111601729473858041964
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:118254993345625377660
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:111714769899525603342
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:103135699585421857716
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:103325969492772452485
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:116170685268890575820
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:118122556596388698587
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:100239357383983715731
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:107047796519061210494
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:102774783758711593873
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:116992221479414639679
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:113391812624898456365
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:113730584538102370504
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:112985314220199427688
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:107578121095872065071
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:116527642554002684241
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:113141491911286106535
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:113801236315350503728
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:118318213809653103083
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:103215942819389290767
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:108160025029986978317
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:105003815787753077507
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:117550971892000156946
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:104422229596606767516
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:109432479415070880304
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:113988408036835443814
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:111052763823393209492
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:116727951144543307899
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:105931402039205614444
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:100262595546646927505
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:102014620469584519426
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:117344752225183656923
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:107133948555394893679
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:104970540468332256112
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:111003585222709735706
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:116491671324535118714
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:110824898394331651902
