100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:116785232980003784802
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:109385188178546641401
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:115028193807457522413
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:106012481736638686979
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:108468468371661436900
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:103550499181678168853
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:109083209902337691886
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:103074474198131988698
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:106237697616959334118
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:101300494158572934944
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:107317834415489961554
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:101771916460193142362
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:113656221495327458867
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:116522624183998756141
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:100266095938377120335
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:110702495322695589877
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:116470744805036162796
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:116359813708750249878
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:116935226633911874035
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:116617844200815491529
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:110220628396247906746
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:115087934048348184516
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:112645687732726255348
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:104000421967098138420
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:110852977300426652583
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:104018409979015812249
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:108370572392474482357
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:113972907640567999889
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:102581227473432234733
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:112493431048167821018
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:104778171237881945448
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:116950398585618469841
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:104171708212333317658
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:117114651373206628096
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:101726325014720468688
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:101151997170474615137
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:112292414198276054098
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:111335922737520302374
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:103838296886567465457
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:104061697717408696407
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:105809055044456717985
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:111441375914865949700
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:104830019916494620908
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:100771300110997138930
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:118233019308203333391
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:108535448549242532531
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:103372431688184929899
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:108448590957913306026
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:110831145427311371794
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:109420348171622152415
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:100565437335936094929
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:107417903339410310061
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:102963825845722550731
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:112776394804213099516
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:113996252078707377229
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:107585396852017903989
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:110194318244391246389
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:104741766793927154825
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:101016488549547001886
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:100521216378187063101
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:105339219443123675399
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:115392951895946183772
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:108065043123202343467
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:103212167104566683799
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:115607115047101130036
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:108861476132869737910
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:117144151300189136236
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:117711958765226965393
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:109750447779094700268
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:102148141591862010927
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:104663248622614087256
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:113293528739131799840
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:103452050798248282778
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:105852800056956495759
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:107032424457302103146
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:100194118853015427382
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:105754891730025301075
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:114143976723682735210
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:112212179570307146158
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:104817633668230013853
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:110365792318577502901
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:109121643567830483591
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:100802098332606875346
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:117849054891486676694
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:117916322232872228596
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:104311556865537605236
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:101392436152378516028
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:112588176878392233820
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:108066646659878953683
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:111228818951497136094
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:118167813977583063102
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:104840972924517477482
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:112683005144909136607
104607825525972194062 :percentage:0.186340640809444 ,percentage_circle:0.902040816326531 intersect_id:106973538328811890968
104607825525972194062 :percentage:0.0075885328836425 ,percentage_circle:0.321428571428571 intersect_id:105568083968238211430
104607825525972194062 :percentage:0.0269814502529511 ,percentage_circle:0.864864864864865 intersect_id:116617772803215080081
104607825525972194062 :percentage:0.00185356811862836 ,percentage_circle:0.0714285714285714 intersect_id:108759901321068677229
104607825525972194062 :percentage:0.00370713623725672 ,percentage_circle:0.108108108108108 intersect_id:113751283404152316115
104607825525972194062 :percentage:0.0185356811862836 ,percentage_circle:0.0816326530612245 intersect_id:114153794734652455699
104607825525972194062 :percentage:0.00185356811862836 ,percentage_circle:0.0714285714285714 intersect_id:102961867603624296837
104607825525972194062 :percentage:0.00370713623725672 ,percentage_circle:0.108108108108108 intersect_id:114934102457979755282
104607825525972194062 :percentage:0.0185356811862836 ,percentage_circle:0.0816326530612245 intersect_id:103449995781766635357
104607825525972194062 :percentage:0.00185356811862836 ,percentage_circle:0.0714285714285714 intersect_id:103698889037599783920
104607825525972194062 :percentage:0.00370713623725672 ,percentage_circle:0.108108108108108 intersect_id:106269621552267099538
104607825525972194062 :percentage:0.0185356811862836 ,percentage_circle:0.0816326530612245 intersect_id:102038449389036440445
104607825525972194062 :percentage:0.00185356811862836 ,percentage_circle:0.0714285714285714 intersect_id:118255645714452180374
104607825525972194062 :percentage:0.00370713623725672 ,percentage_circle:0.108108108108108 intersect_id:113621734687034433968
104607825525972194062 :percentage:0.0185356811862836 ,percentage_circle:0.0816326530612245 intersect_id:104282453580753584553
104607825525972194062 :percentage:0.00185356811862836 ,percentage_circle:0.0714285714285714 intersect_id:117956590044275496493
104607825525972194062 :percentage:0.00370713623725672 ,percentage_circle:0.108108108108108 intersect_id:115378099617797402776
104607825525972194062 :percentage:0.0185356811862836 ,percentage_circle:0.0816326530612245 intersect_id:109172432678917209194
104607825525972194062 :percentage:0.00185356811862836 ,percentage_circle:0.0714285714285714 intersect_id:114927294217645926989
104607825525972194062 :percentage:0.00370713623725672 ,percentage_circle:0.108108108108108 intersect_id:116272678334257287914
104607825525972194062 :percentage:0.0185356811862836 ,percentage_circle:0.0816326530612245 intersect_id:107569192741718175146
104607825525972194062 :percentage:0.00185356811862836 ,percentage_circle:0.0714285714285714 intersect_id:104513612772021842037
104607825525972194062 :percentage:0.00370713623725672 ,percentage_circle:0.108108108108108 intersect_id:108494903785345350151
104607825525972194062 :percentage:0.00306748466257669 ,percentage_circle:0.0357142857142857 intersect_id:113456203738507213575
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:112918551982780048638
104607825525972194062 :percentage:0.00613496932515337 ,percentage_circle:0.00816326530612245 intersect_id:113456203738507213575
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:103263111543043071548
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:103263111543043071548
104607825525972194062 :percentage:0.00469483568075117 ,percentage_circle:0.00408163265306122 intersect_id:103263111543043071548
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0.470588235294118 ,percentage_circle:0.571428571428571 intersect_id:116189220504217733851
104607825525972194062 :percentage:0.0294117647058824 ,percentage_circle:0.027027027027027 intersect_id:116189220504217733851
104607825525972194062 :percentage:0.0294117647058824 ,percentage_circle:0.00408163265306122 intersect_id:116189220504217733851
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104607825525972194062 :percentage:0 ,percentage_circle:0 intersect_id:
104672614700283598130 :percentage:0.106060606060606 ,percentage_circle:0.153846153846154 intersect_id:103449995781766635357
104672614700283598130 :percentage:0.113636363636364 ,percentage_circle:1 intersect_id:108759901321068677229
104672614700283598130 :percentage:0.147727272727273 ,percentage_circle:1 intersect_id:111862324534985995584
104672614700283598130 :percentage:0.00378787878787879 ,percentage_circle:1 intersect_id:112645687732726255348
104672614700283598130 :percentage:0.0757575757575758 ,percentage_circle:0.136054421768707 intersect_id:106269621552267099538
104672614700283598130 :percentage:0.0946969696969697 ,percentage_circle:0.15625 intersect_id:116840440575810595953
104672614700283598130 :percentage:0.106060606060606 ,percentage_circle:0.153846153846154 intersect_id:107771181372242547518
104672614700283598130 :percentage:0.113636363636364 ,percentage_circle:1 intersect_id:107066609145001672622
104672614700283598130 :percentage:0.147727272727273 ,percentage_circle:1 intersect_id:101300494158572934944
104672614700283598130 :percentage:0.00378787878787879 ,percentage_circle:1 intersect_id:113751283404152316115
104672614700283598130 :percentage:0.0757575757575758 ,percentage_circle:0.136054421768707 intersect_id:117344786984788205452
104672614700283598130 :percentage:0.0946969696969697 ,percentage_circle:0.15625 intersect_id:105216491640488683417
104672614700283598130 :percentage:0.106060606060606 ,percentage_circle:0.153846153846154 intersect_id:113096993341203159664
104672614700283598130 :percentage:0.113636363636364 ,percentage_circle:1 intersect_id:115754371967324227307
104672614700283598130 :percentage:0.147727272727273 ,percentage_circle:1 intersect_id:110852977300426652583
104672614700283598130 :percentage:0.00378787878787879 ,percentage_circle:1 intersect_id:104061697717408696407
104672614700283598130 :percentage:0.0757575757575758 ,percentage_circle:0.136054421768707 intersect_id:101348397943983026449
104672614700283598130 :percentage:0.0946969696969697 ,percentage_circle:0.15625 intersect_id:116945187939707071704
104672614700283598130 :percentage:0.106060606060606 ,percentage_circle:0.153846153846154 intersect_id:114927294217645926989
104672614700283598130 :percentage:0.113636363636364 ,percentage_circle:1 intersect_id:114814212106593672891
104672614700283598130 :percentage:0.147727272727273 ,percentage_circle:1 intersect_id:104282453580753584553
104672614700283598130 :percentage:0.00378787878787879 ,percentage_circle:1 intersect_id:117769183950879842645
104672614700283598130 :percentage:0.0757575757575758 ,percentage_circle:0.136054421768707 intersect_id:100454531866718644943
104672614700283598130 :percentage:0.0946969696969697 ,percentage_circle:0.15625 intersect_id:104741766793927154825
104672614700283598130 :percentage:0.106060606060606 ,percentage_circle:0.153846153846154 intersect_id:106249960280468027811
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:100518625747153429809
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:100246876195123796634
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:103274398541354707265
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:107923530149758134024
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:104421522022168544419
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:105402259468739080137
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:114399570243387179751
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:111318868687919410142
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:114820480752300993890
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:113456203738507213575
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:107120385844936556531
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:113169015904563389170
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:109385188178546641401
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:106378908153930162657
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:105508660898837488930
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:112172895831966524738
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:111349858851804350826
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:103784452522248646050
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:112613093816315021818
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:118147897097670149361
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:105740657860778555476
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:106250709374824352211
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:104963628437549784711
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:112247203025001649619
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:105758948654365186665
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:106392362777471211481
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:108584940222628465190
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:113816490961622062438
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:114153794734652455699
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:103049373110021341267
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:106112178230621322095
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:116755735817743378338
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:113285356124986797263
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:113959435258864431393
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:116522624183998756141
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:115602760308324028776
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:105767106146604047284
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:106312460282195708926
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:106002545837976723927
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:114814005044450108245
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:109420348171622152415
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:113677133587948721156
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:113293528739131799840
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:105295898001537556609
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:116359813708750249878
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:112292414198276054098
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:115253927511928365244
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:115168269212597481080
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:112647059413057784221
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:105034220628990195204
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:107895589408692326451
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:103770531046791651608
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:109279067119146991381
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:109083209902337691886
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:115766672133182501397
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:102963825845722550731
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:115390855161234949409
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:103978918457106656392
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:110848224771166441724
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:117951052831974893962
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:105756423183388339722
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:113391309485836037152
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:115392951895946183772
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:104018794579181726500
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:104778171237881945448
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:104279107049574225556
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:105514142573871707546
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:106962901393110437619
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:104799160568450312846
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:103074474198131988698
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:116935226633911874035
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:109740230946554980921
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:117945818785164608300
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:112375731670409469973
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:110220628396247906746
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:111104766632042172729
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:104000421967098138420
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:103452050798248282778
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:101111221978963375955
